Time Ch1 Ch2	
2.186E-3	0.23000	-0.02000
2.186E-3	0.23000	-0.02800
2.187E-3	0.23000	-0.01600
2.187E-3	0.24000	0.00800
2.188E-3	0.24000	-0.00400
2.188E-3	0.23000	0.00800
2.188E-3	0.23000	-0.00400
2.189E-3	0.22000	-0.00800
2.189E-3	0.26000	-0.01600
2.190E-3	0.25000	-0.01600
2.190E-3	0.25000	-0.04400
2.190E-3	0.23000	-0.02400
2.191E-3	0.25000	-0.02400
2.191E-3	0.23000	0.00000
2.192E-3	0.23000	0.00800
2.192E-3	0.25000	0.00800
2.192E-3	0.23000	-0.00400
2.193E-3	0.25000	-0.00800
2.193E-3	0.21000	-0.00400
2.194E-3	0.22000	-0.00400
2.194E-3	0.22000	-0.02000
2.194E-3	0.22000	-0.02000
2.195E-3	0.22000	-0.02000
2.195E-3	0.24000	-0.00800
2.196E-3	0.23000	-0.00800
2.196E-3	0.22000	-0.02000
2.196E-3	0.24000	-0.00800
2.197E-3	0.25000	-0.02000
2.197E-3	0.23000	-0.01200
2.198E-3	0.21000	-0.00800
2.198E-3	0.22000	-0.02800
2.198E-3	0.21000	0.00000
2.199E-3	0.24000	-0.00800
2.199E-3	0.24000	-0.01200
2.200E-3	0.23000	-0.01600
2.200E-3	0.25000	0.00000
2.200E-3	0.21000	-0.00800
2.201E-3	0.24000	-0.03200
2.201E-3	0.23000	-0.03600
2.202E-3	0.23000	-0.02400
2.202E-3	0.23000	-0.04800
2.202E-3	0.22000	-0.04000
2.203E-3	0.22000	-0.03200
2.203E-3	0.24000	-0.01600
2.204E-3	0.23000	-0.01200
2.204E-3	0.24000	-0.00400
2.204E-3	0.23000	-0.02000
2.205E-3	0.23000	-0.01600
2.205E-3	0.24000	-0.01600
2.206E-3	0.23000	-0.01600
2.206E-3	0.21000	-0.02400
2.206E-3	0.21000	-0.02800
2.207E-3	0.22000	-0.02000
2.207E-3	0.24000	-0.01200
2.208E-3	0.25000	-0.01200
2.208E-3	0.21000	0.01600
2.208E-3	0.24000	-0.01200
2.209E-3	0.26000	-0.01200
2.209E-3	0.23000	-0.02800
2.210E-3	0.21000	-0.02000
2.210E-3	0.23000	-0.02400
2.210E-3	0.23000	-0.00800
2.211E-3	0.23000	-0.02000
2.211E-3	0.23000	-0.02000
2.212E-3	0.24000	0.00000
2.212E-3	0.21000	0.00000
2.212E-3	0.24000	0.00000
2.213E-3	0.21000	-0.00400
2.213E-3	0.24000	-0.00400
2.214E-3	0.22000	-0.02000
2.214E-3	0.23000	-0.01600
2.214E-3	0.21000	-0.01600
2.215E-3	0.24000	-0.02000
2.215E-3	0.25000	-0.02000
2.216E-3	0.23000	-0.02000
2.216E-3	0.23000	-0.02400
2.216E-3	0.25000	-0.02400
2.217E-3	0.23000	0.00000
2.217E-3	0.23000	-0.00400
2.218E-3	0.21000	0.00000
2.218E-3	0.24000	0.00800
2.218E-3	0.24000	-0.00400
2.219E-3	0.23000	-0.01200
2.219E-3	0.21000	-0.02000
2.220E-3	0.24000	-0.01600
2.220E-3	0.23000	-0.02000
2.220E-3	0.25000	-0.01200
2.221E-3	0.23000	-0.00400
2.221E-3	0.24000	0.00800
2.222E-3	0.24000	-0.01200
2.222E-3	0.25000	-0.02000
2.222E-3	0.23000	-0.01600
2.223E-3	0.24000	-0.02000
2.223E-3	0.23000	-0.00400
2.224E-3	0.21000	0.00800
2.224E-3	0.24000	0.00000
2.224E-3	0.23000	-0.00400
2.225E-3	0.21000	-0.01200
2.225E-3	0.24000	-0.02000
2.226E-3	0.25000	0.00000
2.226E-3	0.21000	-0.00400
2.226E-3	0.23000	-0.02000
2.227E-3	0.23000	-0.01600
2.227E-3	0.24000	-0.02400
2.228E-3	0.24000	-0.02400
2.228E-3	0.23000	-0.02000
2.228E-3	0.23000	0.00000
2.229E-3	0.24000	-0.00800
2.229E-3	0.23000	-0.02400
2.230E-3	0.25000	-0.02000
2.230E-3	0.21000	-0.00800
2.230E-3	0.25000	-0.01200
2.231E-3	0.23000	0.00000
2.231E-3	0.21000	-0.00400
2.232E-3	0.26000	0.00800
2.232E-3	0.23000	-0.01200
2.232E-3	0.23000	-0.02400
2.233E-3	0.23000	-0.02000
2.233E-3	0.23000	-0.00800
2.234E-3	0.23000	-0.00800
2.234E-3	0.23000	-0.02400
2.234E-3	0.24000	-0.02400
2.235E-3	0.22000	0.00000
2.235E-3	0.22000	0.00400
2.236E-3	0.22000	-0.01200
2.236E-3	0.22000	-0.01200
2.236E-3	0.22000	-0.01600
2.237E-3	0.23000	-0.01600
2.237E-3	0.21000	-0.02000
2.238E-3	0.24000	-0.01200
2.238E-3	0.25000	-0.00800
2.238E-3	0.25000	-0.00800
2.239E-3	0.23000	-0.02800
2.239E-3	0.23000	0.00000
2.240E-3	0.23000	0.00000
2.240E-3	0.21000	-0.00400
2.240E-3	0.24000	0.00400
2.241E-3	0.22000	-0.01200
2.241E-3	0.24000	-0.02000
2.242E-3	0.23000	-0.01600
2.242E-3	0.21000	-0.04400
2.242E-3	0.24000	-0.02400
2.243E-3	0.24000	-0.01200
2.243E-3	0.24000	0.00400
2.244E-3	0.25000	0.00000
2.244E-3	0.23000	0.00000
2.244E-3	0.23000	-0.02000
2.245E-3	0.25000	-0.00800
2.245E-3	0.21000	-0.01200
2.246E-3	0.22000	-0.01200
2.246E-3	0.24000	-0.02000
2.246E-3	0.23000	-0.01200
2.247E-3	0.21000	-0.02000
2.247E-3	0.24000	-0.00800
2.248E-3	0.23000	-0.01200
2.248E-3	0.23000	-0.02800
2.248E-3	0.22000	-0.01600
2.249E-3	0.24000	-0.04400
2.249E-3	0.23000	-0.01600
2.250E-3	0.23000	-0.02000
2.250E-3	0.25000	-0.02400
2.250E-3	0.21000	-0.02000
2.251E-3	0.23000	-0.01600
2.251E-3	0.24000	-0.01600
2.252E-3	0.26000	-0.01600
2.252E-3	0.23000	-0.01600
2.252E-3	0.21000	-0.04400
2.253E-3	0.24000	-0.03200
2.253E-3	0.23000	-0.01600
2.254E-3	0.24000	-0.02800
2.254E-3	0.21000	-0.00800
2.254E-3	0.24000	-0.00800
2.255E-3	0.24000	0.00000
2.255E-3	0.23000	-0.02800
2.256E-3	0.22000	0.00000
2.256E-3	0.24000	0.01600
2.256E-3	0.22000	-0.01200
2.257E-3	0.26000	-0.02000
2.257E-3	0.25000	-0.01600
2.258E-3	0.21000	-0.02400
2.258E-3	0.24000	-0.01600
2.258E-3	0.23000	-0.00800
2.259E-3	0.23000	-0.02000
2.259E-3	0.21000	-0.02400
2.260E-3	0.24000	-0.02800
2.260E-3	0.23000	-0.03200
2.260E-3	0.22000	-0.03600
2.261E-3	0.26000	-0.02400
2.261E-3	0.21000	-0.00800
2.262E-3	0.24000	-0.00800
2.262E-3	0.24000	0.00000
2.262E-3	0.22000	-0.00400
2.263E-3	0.21000	-0.02000
2.263E-3	0.26000	-0.01600
2.264E-3	0.25000	-0.02000
2.264E-3	0.21000	-0.01200
2.264E-3	0.24000	-0.01200
2.265E-3	0.25000	-0.01200
2.265E-3	0.23000	-0.02800
2.266E-3	0.23000	-0.02000
2.266E-3	0.23000	-0.00800
2.266E-3	0.25000	0.00800
2.267E-3	0.24000	-0.01200
2.267E-3	0.23000	-0.02000
2.268E-3	0.23000	-0.00800
2.268E-3	0.21000	-0.02000
2.268E-3	0.22000	-0.02800
2.269E-3	0.22000	-0.00800
2.269E-3	0.24000	-0.03600
2.270E-3	0.25000	-0.03200
2.270E-3	0.25000	-0.02400
2.270E-3	0.23000	-0.02400
2.271E-3	0.23000	-0.01600
2.271E-3	0.24000	-0.00800
2.272E-3	0.23000	-0.02000
2.272E-3	0.23000	-0.02800
2.272E-3	0.24000	-0.01600
2.273E-3	0.22000	-0.02000
2.273E-3	0.23000	-0.02400
2.274E-3	0.21000	-0.02800
2.274E-3	0.22000	-0.02800
2.274E-3	0.23000	-0.02400
2.275E-3	0.23000	-0.02400
2.275E-3	0.21000	-0.01200
2.276E-3	0.24000	-0.00800
2.276E-3	0.22000	0.00000
2.276E-3	0.22000	0.00400
2.277E-3	0.22000	0.00800
2.277E-3	0.24000	-0.02400
2.278E-3	0.21000	-0.03200
2.278E-3	0.22000	-0.02400
2.278E-3	0.22000	-0.02400
2.279E-3	0.24000	-0.01200
2.279E-3	0.23000	-0.01200
2.280E-3	0.21000	-0.02000
2.280E-3	0.21000	-0.02400
2.280E-3	0.24000	-0.00800
2.281E-3	0.26000	-0.01600
2.281E-3	0.21000	-0.02000
2.282E-3	0.24000	-0.01200
2.282E-3	0.25000	-0.01200
2.282E-3	0.21000	-0.02800
2.283E-3	0.22000	-0.00800
2.283E-3	0.24000	-0.00800
2.284E-3	0.24000	-0.04000
2.284E-3	0.25000	-0.04000
2.284E-3	0.21000	-0.02400
2.285E-3	0.24000	-0.02800
2.285E-3	0.22000	-0.02400
2.286E-3	0.23000	-0.02800
2.286E-3	0.25000	-0.01600
2.286E-3	0.25000	-0.00800
2.287E-3	0.23000	0.00000
2.287E-3	0.23000	-0.01200
2.288E-3	0.25000	-0.01600
2.288E-3	0.21000	0.00000
2.288E-3	0.22000	-0.00400
2.289E-3	0.22000	-0.01200
2.289E-3	0.24000	-0.01600
2.290E-3	0.24000	-0.03200
2.290E-3	0.22000	-0.06000
2.290E-3	0.22000	-0.04800
2.291E-3	0.23000	-0.03600
2.291E-3	0.24000	-0.02800
2.292E-3	0.23000	-0.01600
2.292E-3	0.21000	-0.02000
2.292E-3	0.24000	0.00800
2.293E-3	0.23000	0.01600
2.293E-3	0.24000	0.02800
2.294E-3	0.24000	0.00400
2.294E-3	0.21000	-0.01600
2.294E-3	0.24000	-0.02800
2.295E-3	0.23000	-0.02400
2.295E-3	0.24000	-0.02800
2.296E-3	0.23000	-0.01600
2.296E-3	0.21000	0.00000
2.296E-3	0.26000	-0.00400
2.297E-3	0.21000	-0.00800
2.297E-3	0.21000	0.00000
2.298E-3	0.24000	-0.00400
2.298E-3	0.22000	0.02000
2.298E-3	0.26000	0.02000
2.299E-3	0.23000	0.02000
2.299E-3	0.24000	-0.02000
2.300E-3	0.21000	-0.00800
2.300E-3	0.24000	-0.02000
2.300E-3	0.22000	-0.02800
2.301E-3	0.26000	-0.03200
2.301E-3	0.23000	-0.03200
2.302E-3	0.22000	-0.03200
2.302E-3	0.24000	-0.02400
2.302E-3	0.23000	-0.02800
2.303E-3	0.25000	-0.01600
2.303E-3	0.23000	-0.02800
2.304E-3	0.21000	-0.02800
2.304E-3	0.24000	-0.00800
2.304E-3	0.23000	-0.02000
2.305E-3	0.23000	-0.00800
2.305E-3	0.23000	0.00400
2.306E-3	0.23000	-0.00400
2.306E-3	0.23000	-0.01200
2.306E-3	0.24000	-0.01600
2.307E-3	0.23000	-0.00800
2.307E-3	0.23000	0.00800
2.308E-3	0.21000	0.01200
2.308E-3	0.24000	0.01200
2.308E-3	0.22000	0.00400
2.309E-3	0.23000	-0.00400
2.309E-3	0.23000	-0.01200
2.310E-3	0.23000	-0.02000
2.310E-3	0.24000	-0.01600
2.310E-3	0.23000	-0.02000
2.311E-3	0.23000	-0.03200
2.311E-3	0.23000	-0.01600
2.312E-3	0.22000	0.00400
2.312E-3	0.24000	-0.01200
2.312E-3	0.24000	0.00000
2.313E-3	0.21000	0.00400
2.313E-3	0.24000	0.00400
2.314E-3	0.21000	0.00800
2.314E-3	0.24000	0.01200
2.314E-3	0.26000	0.00400
2.315E-3	0.21000	0.00000
2.315E-3	0.23000	-0.00400
2.316E-3	0.21000	-0.01200
2.316E-3	0.22000	-0.01600
2.316E-3	0.24000	-0.01200
2.317E-3	0.23000	-0.00800
2.317E-3	0.23000	-0.01200
2.318E-3	0.23000	-0.01600
2.318E-3	0.25000	-0.01200
2.318E-3	0.21000	0.00000
2.319E-3	0.24000	-0.01600
2.319E-3	0.22000	-0.03200
2.320E-3	0.22000	-0.02800
2.320E-3	0.26000	-0.05200
2.320E-3	0.24000	-0.04000
2.321E-3	0.21000	-0.03200
2.321E-3	0.24000	-0.03200
2.322E-3	0.23000	-0.00800
2.322E-3	0.21000	0.00400
2.322E-3	0.23000	-0.00400
2.323E-3	0.21000	-0.00800
2.323E-3	0.22000	-0.02400
2.324E-3	0.24000	-0.03600
2.324E-3	0.24000	-0.02000
2.324E-3	0.21000	-0.01600
2.325E-3	0.24000	-0.03600
2.325E-3	0.21000	-0.03200
2.326E-3	0.26000	0.00000
2.326E-3	0.23000	-0.00400
2.326E-3	0.23000	-0.00800
2.327E-3	0.23000	0.00000
2.327E-3	0.21000	-0.02000
2.328E-3	0.24000	-0.00800
2.328E-3	0.21000	-0.02000
2.328E-3	0.24000	0.00400
2.329E-3	0.21000	0.00000
2.329E-3	0.24000	-0.00800
2.330E-3	0.23000	-0.00800
2.330E-3	0.23000	-0.00400
2.330E-3	0.23000	-0.01200
2.331E-3	0.23000	-0.01200
2.331E-3	0.24000	-0.00800
2.332E-3	0.23000	-0.03600
2.332E-3	0.25000	-0.01200
2.332E-3	0.21000	-0.01200
2.333E-3	0.24000	-0.02400
2.333E-3	0.25000	-0.02800
2.334E-3	0.23000	-0.03600
2.334E-3	0.21000	-0.03200
2.334E-3	0.24000	-0.02800
2.335E-3	0.24000	-0.02800
2.335E-3	0.22000	-0.02800
2.336E-3	0.22000	-0.00800
2.336E-3	0.26000	-0.01200
2.336E-3	0.23000	-0.01200
2.337E-3	0.24000	-0.01600
2.337E-3	0.24000	-0.01200
2.338E-3	0.24000	-0.01200
2.338E-3	0.21000	-0.02800
2.338E-3	0.24000	-0.01600
2.339E-3	0.23000	-0.00800
2.339E-3	0.23000	0.00400
2.340E-3	0.23000	0.00000
2.340E-3	0.23000	-0.00400
2.340E-3	0.22000	-0.01200
2.341E-3	0.24000	-0.01200
2.341E-3	0.23000	-0.02800
2.342E-3	0.21000	-0.00800
2.342E-3	0.21000	0.00000
2.342E-3	0.24000	-0.02000
2.343E-3	0.24000	-0.02800
2.343E-3	0.23000	-0.03200
2.344E-3	0.23000	-0.04000
2.344E-3	0.25000	-0.02400
2.344E-3	0.24000	-0.02000
2.345E-3	0.23000	-0.01200
2.345E-3	0.23000	-0.00800
2.346E-3	0.23000	-0.00800
2.346E-3	0.23000	-0.02400
2.346E-3	0.23000	-0.01600
2.347E-3	0.23000	-0.02000
2.347E-3	0.21000	-0.01600
2.348E-3	0.22000	-0.02000
2.348E-3	0.24000	-0.02800
2.348E-3	0.21000	-0.02400
2.349E-3	0.26000	-0.01600
2.349E-3	0.23000	0.00000
2.350E-3	0.23000	0.00000
2.350E-3	0.23000	-0.02000
2.350E-3	0.23000	0.00000
2.351E-3	0.23000	0.00400
2.351E-3	0.24000	-0.02000
2.352E-3	0.26000	-0.01600
2.352E-3	0.23000	-0.03600
2.352E-3	0.24000	-0.03600
2.353E-3	0.24000	-0.02400
2.353E-3	0.23000	-0.02800
2.354E-3	0.23000	-0.03600
2.354E-3	0.24000	-0.04400
2.354E-3	0.23000	-0.00800
2.355E-3	0.21000	-0.02000
2.355E-3	0.24000	-0.01200
2.356E-3	0.21000	-0.00800
2.356E-3	0.24000	-0.00400
2.356E-3	0.21000	-0.02800
2.357E-3	0.24000	-0.00800
2.357E-3	0.21000	-0.00400
2.358E-3	0.24000	-0.02800
2.358E-3	0.23000	-0.03200
2.358E-3	0.25000	-0.02000
2.359E-3	0.22000	-0.02800
2.359E-3	0.22000	-0.03200
2.360E-3	0.24000	-0.02000
2.360E-3	0.24000	-0.01600
2.360E-3	0.21000	-0.02000
2.361E-3	0.22000	-0.01600
2.361E-3	0.24000	-0.00800
2.362E-3	0.24000	-0.00800
2.362E-3	0.23000	-0.01200
2.362E-3	0.23000	-0.02800
2.363E-3	0.23000	-0.02400
2.363E-3	0.24000	-0.01200
2.364E-3	0.23000	-0.01600
2.364E-3	0.25000	-0.02400
2.364E-3	0.24000	-0.03200
2.365E-3	0.24000	-0.04000
2.365E-3	0.22000	-0.03200
2.366E-3	0.24000	-0.01200
2.366E-3	0.21000	-0.00400
2.366E-3	0.24000	0.01600
2.367E-3	0.24000	0.00000
2.367E-3	0.25000	0.00800
2.368E-3	0.23000	-0.01600
2.368E-3	0.21000	-0.04000
2.368E-3	0.24000	-0.04000
2.369E-3	0.21000	-0.02800
2.369E-3	0.24000	-0.04400
2.370E-3	0.21000	-0.04000
2.370E-3	0.23000	-0.03200
2.370E-3	0.22000	-0.02400
2.371E-3	0.24000	-0.03200
2.371E-3	0.23000	-0.02800
2.372E-3	0.21000	-0.02000
2.372E-3	0.24000	-0.01600
2.372E-3	0.24000	-0.01600
2.373E-3	0.21000	-0.02400
2.373E-3	0.24000	-0.01600
2.374E-3	0.23000	-0.02000
2.374E-3	0.23000	-0.00800
2.374E-3	0.21000	-0.00400
2.375E-3	0.24000	-0.00400
2.375E-3	0.21000	0.00800
2.376E-3	0.24000	-0.00400
2.376E-3	0.21000	-0.00400
2.376E-3	0.22000	-0.00800
2.377E-3	0.22000	-0.02000
2.377E-3	0.24000	-0.02000
2.378E-3	0.24000	-0.01600
2.378E-3	0.23000	-0.00800
2.378E-3	0.24000	0.00000
2.379E-3	0.21000	0.01600
2.379E-3	0.24000	0.00000
2.380E-3	0.24000	-0.03200
2.380E-3	0.23000	-0.00800
2.380E-3	0.26000	-0.00800
2.381E-3	0.23000	0.00000
2.381E-3	0.22000	-0.00800
2.382E-3	0.24000	0.00000
2.382E-3	0.21000	-0.01200
2.382E-3	0.22000	-0.01200
2.383E-3	0.24000	-0.01600
2.383E-3	0.23000	-0.00800
2.384E-3	0.24000	-0.03600
2.384E-3	0.22000	-0.02000
2.384E-3	0.21000	0.00000
2.385E-3	0.24000	-0.00400
2.385E-3	0.23000	0.00800
2.386E-3	0.23000	0.00800
2.386E-3	0.23000	-0.02000
2.386E-3	0.23000	0.00000
2.387E-3	0.23000	0.00400
2.387E-3	0.21000	0.00400
2.388E-3	0.26000	-0.02000
2.388E-3	0.23000	-0.02000
2.388E-3	0.22000	-0.01600
2.389E-3	0.25000	-0.03600
2.389E-3	0.23000	-0.02400
2.390E-3	0.21000	-0.01600
2.390E-3	0.23000	-0.03600
2.390E-3	0.23000	-0.04000
2.391E-3	0.25000	-0.05200
2.391E-3	0.23000	-0.03200
2.392E-3	0.21000	-0.02800
2.392E-3	0.24000	-0.02000
2.392E-3	0.24000	-0.00400
2.393E-3	0.24000	-0.01200
2.393E-3	0.23000	0.00000
2.394E-3	0.23000	-0.02000
2.394E-3	0.23000	-0.00800
2.394E-3	0.23000	0.00000
2.395E-3	0.23000	-0.02000
2.395E-3	0.21000	-0.04400
2.396E-3	0.24000	-0.04400
2.396E-3	0.23000	-0.03600
2.396E-3	0.24000	-0.03200
2.397E-3	0.23000	-0.04400
2.397E-3	0.23000	-0.01600
2.398E-3	0.25000	-0.02000
2.398E-3	0.21000	-0.01200
2.398E-3	0.24000	-0.00400
2.399E-3	0.24000	-0.02000
2.399E-3	0.21000	-0.03200
2.400E-3	0.22000	-0.02800
2.400E-3	0.22000	-0.02000
2.400E-3	0.22000	-0.00800
2.401E-3	0.22000	-0.00800
2.401E-3	0.21000	-0.02000
2.402E-3	0.25000	-0.01600
2.402E-3	0.21000	-0.02000
2.402E-3	0.24000	-0.03600
2.403E-3	0.23000	-0.03600
2.403E-3	0.23000	-0.02000
2.404E-3	0.23000	-0.00400
2.404E-3	0.21000	-0.01200
2.404E-3	0.24000	-0.01600
2.405E-3	0.21000	-0.01200
2.405E-3	0.26000	-0.01200
2.406E-3	0.21000	-0.02400
2.406E-3	0.23000	-0.03200
2.406E-3	0.21000	-0.02800
2.407E-3	0.22000	-0.03200
2.407E-3	0.22000	-0.02400
2.408E-3	0.24000	-0.00400
2.408E-3	0.23000	-0.00800
2.408E-3	0.21000	-0.05200
2.409E-3	0.24000	-0.04800
2.409E-3	0.24000	-0.04800
2.410E-3	0.24000	-0.02400
2.410E-3	0.24000	0.00800
2.410E-3	0.21000	-0.01200
2.411E-3	0.23000	-0.02400
2.411E-3	0.23000	-0.00800
2.412E-3	0.23000	-0.00800
2.412E-3	0.23000	-0.02800
2.412E-3	0.23000	-0.02800
2.413E-3	0.23000	-0.01600
2.413E-3	0.23000	-0.00800
2.414E-3	0.21000	-0.00800
2.414E-3	0.24000	0.01200
2.414E-3	0.23000	0.01600
2.415E-3	0.23000	-0.01200
2.415E-3	0.26000	-0.01600
2.416E-3	0.23000	-0.01600
2.416E-3	0.23000	0.00400
2.416E-3	0.22000	0.01600
2.417E-3	0.24000	-0.00400
2.417E-3	0.23000	-0.03600
2.418E-3	0.23000	-0.05200
2.418E-3	0.25000	-0.04000
2.418E-3	0.23000	-0.04000
2.419E-3	0.22000	-0.02400
2.419E-3	0.24000	-0.01600
2.420E-3	0.21000	-0.02000
2.420E-3	0.24000	-0.02000
2.420E-3	0.23000	-0.01600
2.421E-3	0.24000	-0.02000
2.421E-3	0.23000	-0.02400
2.422E-3	0.23000	-0.01600
2.422E-3	0.23000	-0.02400
2.422E-3	0.25000	-0.02000
2.423E-3	0.23000	-0.00800
2.423E-3	0.23000	-0.01200
2.424E-3	0.23000	-0.01600
2.424E-3	0.21000	-0.02800
2.424E-3	0.24000	-0.01600
2.425E-3	0.21000	-0.01600
2.425E-3	0.26000	-0.02400
2.426E-3	0.23000	-0.03200
2.426E-3	0.23000	-0.00800
2.426E-3	0.24000	-0.02800
2.427E-3	0.23000	-0.02400
2.427E-3	0.24000	-0.01600
2.428E-3	0.21000	-0.01200
2.428E-3	0.26000	-0.02000
2.428E-3	0.21000	-0.01600
2.429E-3	0.24000	0.00000
2.429E-3	0.24000	0.00800
2.430E-3	0.24000	0.00800
2.430E-3	0.23000	-0.01600
2.430E-3	0.23000	-0.01200
2.431E-3	0.23000	-0.02000
2.431E-3	0.24000	-0.03600
2.432E-3	0.23000	-0.01600
2.432E-3	0.23000	-0.02800
2.432E-3	0.21000	-0.02400
2.433E-3	0.24000	-0.04400
2.433E-3	0.25000	-0.04000
2.434E-3	0.23000	-0.01600
2.434E-3	0.23000	-0.00800
2.434E-3	0.23000	0.00000
2.435E-3	0.23000	-0.00400
2.435E-3	0.23000	-0.00800
2.436E-3	0.21000	-0.02400
2.436E-3	0.23000	-0.02400
2.436E-3	0.22000	-0.01600
2.437E-3	0.22000	-0.02000
2.437E-3	0.24000	-0.01200
2.438E-3	0.22000	-0.00400
2.438E-3	0.22000	-0.01200
2.438E-3	0.22000	-0.00800
2.439E-3	0.24000	0.00000
2.439E-3	0.23000	-0.01600
2.440E-3	0.21000	0.00000
2.440E-3	0.22000	-0.02000
2.440E-3	0.24000	-0.02400
2.441E-3	0.25000	-0.02400
2.441E-3	0.23000	-0.02800
2.442E-3	0.24000	-0.05200
2.442E-3	0.23000	-0.06400
2.442E-3	0.21000	-0.02400
2.443E-3	0.24000	-0.02000
2.443E-3	0.23000	0.00000
2.444E-3	0.23000	-0.01600
2.444E-3	0.21000	-0.02400
2.444E-3	0.24000	-0.02400
2.445E-3	0.25000	-0.02000
2.445E-3	0.21000	-0.01600
2.446E-3	0.26000	-0.01200
2.446E-3	0.25000	-0.00400
2.446E-3	0.21000	0.00400
2.447E-3	0.24000	-0.00800
2.447E-3	0.21000	-0.02400
2.448E-3	0.24000	-0.01600
2.448E-3	0.21000	-0.01200
2.448E-3	0.24000	-0.02800
2.449E-3	0.21000	-0.04400
2.449E-3	0.22000	-0.02400
2.450E-3	0.21000	-0.01600
2.450E-3	0.26000	0.00000
2.450E-3	0.23000	-0.00400
2.451E-3	0.23000	-0.00800
2.451E-3	0.23000	-0.01600
2.452E-3	0.21000	-0.01600
2.452E-3	0.24000	-0.03200
2.452E-3	0.23000	-0.02800
2.453E-3	0.21000	-0.02000
2.453E-3	0.24000	-0.04400
2.454E-3	0.23000	-0.05600
2.454E-3	0.22000	-0.03200
2.454E-3	0.22000	-0.02800
2.455E-3	0.23000	-0.02800
2.455E-3	0.22000	-0.01600
2.456E-3	0.24000	-0.00800
2.456E-3	0.21000	-0.01200
2.456E-3	0.24000	-0.01600
2.457E-3	0.21000	-0.02000
2.457E-3	0.22000	-0.04400
2.458E-3	0.26000	-0.03200
2.458E-3	0.23000	-0.02000
2.458E-3	0.23000	-0.00800
2.459E-3	0.23000	-0.01600
2.459E-3	0.24000	-0.02400
2.460E-3	0.24000	-0.02800
2.460E-3	0.24000	-0.01600
2.460E-3	0.21000	-0.01200
2.461E-3	0.24000	0.00400
2.461E-3	0.25000	-0.02000
2.462E-3	0.23000	-0.01600
2.462E-3	0.23000	-0.02000
2.462E-3	0.23000	-0.02400
2.463E-3	0.23000	-0.04400
2.463E-3	0.24000	-0.03200
2.464E-3	0.21000	-0.02400
2.464E-3	0.24000	-0.02000
2.464E-3	0.21000	-0.00800
2.465E-3	0.22000	0.01600
2.465E-3	0.21000	0.00400
2.466E-3	0.26000	-0.00800
2.466E-3	0.23000	-0.01200
2.466E-3	0.21000	-0.01200
2.467E-3	0.24000	-0.01200
2.467E-3	0.23000	-0.01200
2.468E-3	0.23000	-0.02400
2.468E-3	0.23000	-0.04000
2.468E-3	0.23000	-0.03200
2.469E-3	0.21000	-0.04400
2.469E-3	0.23000	-0.03200
2.470E-3	0.23000	-0.02400
2.470E-3	0.24000	-0.02000
2.470E-3	0.22000	-0.03600
2.471E-3	0.22000	-0.02000
2.471E-3	0.24000	0.00000
2.472E-3	0.22000	-0.01600
2.472E-3	0.24000	-0.01600
2.472E-3	0.21000	0.00000
2.473E-3	0.24000	-0.01200
2.473E-3	0.21000	-0.01600
2.474E-3	0.24000	-0.02000
2.474E-3	0.23000	-0.01600
2.474E-3	0.23000	-0.02000
2.475E-3	0.23000	-0.01200
2.475E-3	0.22000	-0.02000
2.476E-3	0.22000	-0.03600
2.476E-3	0.26000	-0.02800
2.476E-3	0.23000	-0.02000
2.477E-3	0.24000	-0.03600
2.477E-3	0.23000	-0.03600
2.478E-3	0.21000	-0.02400
2.478E-3	0.24000	-0.03200
2.478E-3	0.23000	-0.01600
2.479E-3	0.24000	0.00000
2.479E-3	0.24000	0.00400
2.480E-3	0.25000	0.00800
2.480E-3	0.25000	0.00400
2.480E-3	0.21000	-0.01200
2.481E-3	0.23000	-0.03600
2.481E-3	0.23000	-0.01600
2.482E-3	0.25000	-0.02000
2.482E-3	0.23000	-0.02800
2.482E-3	0.24000	-0.02800
2.483E-3	0.21000	-0.02000
2.483E-3	0.22000	-0.03600
2.484E-3	0.25000	-0.02400
2.484E-3	0.21000	-0.01600
2.484E-3	0.24000	-0.02400
2.485E-3	0.23000	-0.02400
2.485E-3	0.26000	-0.01600
2.486E-3	0.23000	-0.01600
2.486E-3	0.23000	-0.01600
2.486E-3	0.21000	-0.02800
2.487E-3	0.26000	-0.00800
2.487E-3	0.23000	-0.01200
2.488E-3	0.24000	-0.02000
2.488E-3	0.25000	-0.01200
2.488E-3	0.23000	-0.01200
2.489E-3	0.23000	-0.00800
2.489E-3	0.23000	-0.00800
2.490E-3	0.24000	-0.02800
2.490E-3	0.23000	0.00000
2.490E-3	0.23000	-0.00400
2.491E-3	0.23000	-0.00400
2.491E-3	0.21000	-0.01200
2.492E-3	0.22000	-0.01200
2.492E-3	0.24000	-0.01600
2.492E-3	0.22000	-0.03200
2.493E-3	0.24000	-0.01600
2.493E-3	0.21000	0.00000
2.494E-3	0.24000	-0.00400
2.494E-3	0.22000	-0.00400
2.494E-3	0.21000	0.00000
2.495E-3	0.23000	-0.02800
2.495E-3	0.24000	-0.04400
2.496E-3	0.22000	-0.04400
2.496E-3	0.24000	-0.04000
2.496E-3	0.23000	-0.04000
2.497E-3	0.23000	-0.03200
2.497E-3	0.21000	0.00000
2.498E-3	0.26000	0.02400
2.498E-3	0.23000	-0.02000
2.498E-3	0.23000	-0.01600
2.499E-3	0.23000	-0.02400
